Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
FNV.TO,Franco-Nevada Corp,4,"[('SGDM', 0.109), ('GOAU', 0.107), ('GDX', 0.085), ('INFL', 0.046)]",0,0
K.TO,Kinross Gold Corp,4,"[('SGDM', 0.046), ('RING', 0.037), ('GDX', 0.028), ('ISVL', 0.011)]",0,0
PAAS.TO,Pan American Silver Corp,4,"[('SLVP', 0.142), ('SILJ', 0.109), ('SIL', 0.095), ('GDXJ', 0.055)]",0,0
YRI.TO,Yamana Gold Inc,4,"[('SILJ', 0.064), ('GDXJ', 0.04), ('SGDM', 0.036), ('JGLD', 0.022)]",0,0
FR.TO,First Majestic Silver Corp,4,"[('SILJ', 0.13), ('SLVP', 0.074), ('SIL', 0.046), ('GDXJ', 0.04)]",0,0
WFG.TO,West Fraser Timber Co.Ltd,4,"[('WOOD', 0.084), ('GLRY', 0.026), ('ISVL', 0.012), ('SCHC', 0.003)]",0,0
VEA,Vanguard FTSE Developed Markets,4,"[('RPAR', 0.297), ('GMOM', 0.064), ('OCIO', 0.048), ('QLS', 0.047)]",0,0
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,4,"[('IPO', 0.078), ('SFYF', 0.043), ('IWP', 0.01), ('GSEW', 0.002)]",0,0
6702,Fujitsu Ltd,4,"[('INTF', 0.019), ('GSJY', 0.013), ('RODE', 0.009), ('RODM', 0.007)]",0,0
8802,Mitsubishi Estate Co Ltd,4,"[('WPS', 0.022), ('IFGL', 0.021), ('HAUZ', 0.019), ('VNQI', 0.019)]",0,0
8830,Sumitomo Realty & Development Co Ltd,4,"[('WPS', 0.016), ('IFGL', 0.015), ('HAUZ', 0.014), ('VNQI', 0.014)]",0,0
NOV,NOV Inc,4,"[('PXJ', 0.065), ('OIH', 0.043), ('HDGE', 0.026), ('YPS', 0.006)]",0,0
ABR,Arbor Realty Trust Inc,4,"[('MORT', 0.043), ('REM', 0.037), ('SRET', 0.036), ('HYIN', 0.029)]",0,0
MNST,Monster Beverage Corp,4,"[('PBJ', 0.053), ('PSL', 0.052), ('IECS', 0.029), ('VFLQ', 0.011)]",0,0
JAZZ,Jazz Pharmaceuticals PLC,4,"[('NIFE', 0.047), ('XPH', 0.044), ('TOKE', 0.043), ('IHE', 0.039)]",0,0
HCA,HCA Healthcare Inc,4,"[('IHF', 0.053), ('PWC', 0.027), ('VFMO', 0.011), ('VFMF', 0.006)]",0,0
BKU,BankUnited Inc,4,"[('PSCF', 0.014), ('IJS', 0.007), ('SLYV', 0.007), ('VIOV', 0.007)]",0,0
PPBI,Pacific Premier Bancorp Inc,4,"[('PSCF', 0.014), ('IJS', 0.007), ('SLYV', 0.007), ('VIOV', 0.007)]",0,0
KKR,KKR & Co Inc Ordinary Shares,4,"[('PFI', 0.032), ('PSP', 0.032), ('KCE', 0.018), ('IMCG', 0.008)]",0,0
BHARTIARTL,Bharti Airtel Ltd,4,"[('IXSE', 0.027), ('NFTY', 0.023), ('INDA', 0.021), ('PIN', 0.019)]",0,0
STAG,Stag Industrial Inc,4,"[('INDS', 0.046), ('NETL', 0.041), ('IWN', 0.005), ('VTWV', 0.004)]",0,0
SRLN,SPDR Blackstone Senior Loan ETF,4,"[('INKM', 0.199), ('QED', 0.109), ('QMN', 0.08), ('QAI', 0.046)]",1,0
NVCR,NovoCure Ltd,4,"[('ITEQ', 0.075), ('NIFE', 0.058), ('ISRA', 0.054), ('SCHA', 0.004)]",1,0
NVR,NVR Inc,4,"[('ITB', 0.083), ('NAIL', 0.051), ('XHB', 0.038), ('RCD', 0.017)]",1,0
OMI,Owens & Minor Inc,4,"[('PSCH', 0.022), ('RNSC', 0.02), ('VAMO', 0.019), ('IUSS', 0.003)]",1,0
TT,Trane Technologies PLC,4,"[('PKB', 0.056), ('PAVE', 0.031), ('PRN', 0.031), ('IWR', 0.004)]",1,0
CHE,Chemed Corp,4,"[('JSMD', 0.025), ('OSCV', 0.022), ('XMLV', 0.014), ('RNMC', 0.013)]",1,0
NLY,Annaly Capital Management Inc,4,"[('REM', 0.159), ('MORT', 0.126), ('KBWD', 0.035), ('MDIV', 0.015)]",1,0
BMI,Badger Meter Inc,4,"[('SIMS', 0.028), ('TDV', 0.028), ('KSCD', 0.022), ('SMDV', 0.012)]",1,0
NEA,Nuveen AMT-Free Quality Muni Inc,4,"[('RTAI', 0.159), ('XMPT', 0.081), ('MCEF', 0.05), ('RDFI', 0.047)]",1,0
TLRY.TO,Tilray Inc,4,"[('TOKE', 0.147), ('MJ', 0.09), ('POTX', 0.081), ('THCX', 0.069)]",1,0
WEED.TO,Canopy Growth Corp,4,"[('POTX', 0.101), ('MJ', 0.074), ('THCX', 0.065), ('TOKE', 0.047)]",1,0
ESU21,E-mini S&P 500 Future Sept 21,4,"[('MRSK', 0.493), ('PHDG', 0.263), ('SSO', 0.055), ('UPRO', 0.055)]",1,0
HP,Helmerich & Payne Inc,4,"[('PXJ', 0.077), ('PSCE', 0.069), ('OIH', 0.048), ('XES', 0.047)]",1,0
ENTG,Entegris Inc,4,"[('OSCV', 0.022), ('VBK', 0.007), ('PBSM', 0.003), ('VB', 0.003)]",1,0
CLF,Cleveland-Cliffs Inc,4,"[('SLX', 0.044), ('XME', 0.043), ('PYZ', 0.041), ('PAMC', 0.013)]",1,0
EIX,Edison International,4,"[('UTRN', 0.041), ('VSL', 0.04), ('PEY', 0.025), ('SDOG', 0.021)]",1,0
CPN,Citigroup Capital XIII Floating Rate Trust Pfd Secs Registered 2010-30.10.4,4,"[('PSK', 0.027), ('PFFD', 0.013), ('PFF', 0.011), ('VRP', 0.011)]",1,0
PNCPP,PNC Financial Services Group Inc Perpetual Preferred Share class-P,4,"[('SPFF', 0.048), ('PFLD', 0.032), ('PGF', 0.02), ('PSK', 0.017)]",1,0
UFS,Domtar Corp,4,"[('PSCM', 0.048), ('RZV', 0.017), ('SYLD', 0.014), ('VUSE', 0.008)]",1,0
RPG,Invesco S&P 500 Pure Growth ETF,4,"[('PSMG', 0.119), ('PSMB', 0.088), ('PSMM', 0.073), ('PSMC', 0.037)]",1,0
IUS,Invesco RAFI Strategic US ETF,4,"[('PSMG', 0.111), ('PSMB', 0.086), ('PSMM', 0.076), ('PSMC', 0.046)]",1,0
PLW,Invesco 1-30 Laddered Treasury ,4,"[('PSMC', 0.089), ('PSMM', 0.079), ('PSMB', 0.069), ('PSMG', 0.059)]",1,0
POLY,Polymetal International PLC,4,"[('SIL', 0.121), ('RSX', 0.042), ('RING', 0.035), ('XTL', 0.032)]",1,0
IWM,iShares Russell 2000 ETF,4,"[('TNA', 0.662), ('SMCP', 0.12), ('SECT', 0.062), ('VEGA', 0.042)]",2,0
ERJ.SA,Embraer SA ADR,3,"[('BRF', 0.036), ('AADR', 0.031), ('WWJD', 0.01)]",2,0
NEP,NextEra Energy Partners LP,3,"[('ECLN', 0.079), ('EMLP', 0.068), ('ACES', 0.047)]",2,0
OLED,Universal Display Corp,3,"[('ACES', 0.046), ('XMHQ', 0.026), ('JSMD', 0.019)]",2,0
NPI.TO,Northland Power Inc,3,"[('FAN', 0.078), ('ACES', 0.046), ('RNRG', 0.036)]",2,0
MBB,iShares MBS ETF,3,"[('ADFI', 0.148), ('BNDC', 0.119), ('QMN', 0.035)]",2,0
SPIB,SPDR Portfolio Intermediate Ter,3,"[('FISR', 0.225), ('ADFI', 0.1), ('GAL', 0.05)]",2,0
LMBS,First Trust Low Duration Opport,3,"[('LDSF', 0.4), ('ADFI', 0.098), ('FDIV', 0.051)]",2,0
03968,China Merchants Bank Co Ltd Class H,3,"[('CHIX', 0.073), ('ADIV', 0.029), ('JEMA', 0.014)]",2,0
HDB.BO,HDFC Bank Ltd ADR,3,"[('FNI', 0.064), ('ADRE', 0.058), ('XCEM', 0.024)]",2,0
IBN.BO,ICICI Bank Ltd ADR,3,"[('FNI', 0.064), ('ADRE', 0.029), ('XCEM', 0.017)]",2,0
SNX,Synnex Corp,3,"[('RFV', 0.018), ('RWK', 0.018), ('AFMC', 0.011)]",2,0
SYK,Stryker Corp,3,"[('IHI', 0.043), ('IEHS', 0.031), ('AGNG', 0.029)]",2,0
CCU,United Breweries Co Inc,3,"[('ECH', 0.045), ('AGT', 0.044), ('ARGT', 0.044)]",2,0
CENCOSUD,Cencosud SA,3,"[('ECH', 0.042), ('AGT', 0.041), ('ARGT', 0.041)]",2,0
HUBB,Hubbell Inc,3,"[('AIRR', 0.031), ('DON', 0.01), ('FVD', 0.005)]",2,0
BXMX,Nuveen S&P 500 Buy-Write Income,3,"[('HIPS', 0.035), ('ALTY', 0.032), ('PCEF', 0.021)]",2,0
WES,Western Midstream Partners LP,3,"[('AMZA', 0.124), ('AMLP', 0.099), ('FCG', 0.043)]",2,0
PAA,Plains All American Pipeline LP,3,"[('AMZA', 0.109), ('AMLP', 0.098), ('MLPA', 0.064)]",2,0
IEMG,iShares Core MSCI Emerging Mark,3,"[('FFSG', 0.092), ('AOR', 0.069), ('MCRO', 0.038)]",2,0
IJH,iShares Core S&P Mid-Cap ETF,3,"[('MIDU', 0.741), ('FFSG', 0.193), ('AOR', 0.02)]",2,0
UU..L,United Utilities Group PLC,3,"[('AQWA', 0.044), ('CGW', 0.039), ('EBLU', 0.034)]",2,0
FATE,Fate Therapeutics Inc,3,"[('ARKG', 0.036), ('IWO', 0.004), ('VTWG', 0.004)]",2,0
KTOS,Kratos Defense & Security Solutions Inc,3,"[('ARKQ', 0.064), ('XAR', 0.041), ('FITE', 0.016)]",2,0
TRMB,Trimble Inc,3,"[('ARKQ', 0.062), ('PRNT', 0.044), ('VSL', 0.04)]",2,0
IRDM,Iridium Communications Inc,3,"[('ARKQ', 0.04), ('ROKT', 0.04), ('XTL', 0.03)]",2,0
VNQ,Vanguard Real Estate ETF,3,"[('RAAX', 0.148), ('QPT', 0.033), ('ARMR', 0.027)]",2,0
O39.SI,Oversea-Chinese Banking Corp Ltd,3,"[('EWS', 0.14), ('ASEA', 0.081), ('OBOR', 0.061)]",2,0
U11.SI,United Overseas Bank Ltd,3,"[('EWS', 0.109), ('ASEA', 0.065), ('HDMV', 0.013)]",2,0
BBRI,Bank Rakyat Indonesia (Persero) Tbk Class B,3,"[('EIDO', 0.126), ('IDX', 0.079), ('ASEA', 0.038)]",2,0
600276,Jiangsu Hengrui Pharmaceuticals Co Ltd,3,"[('KURE', 0.041), ('KMED', 0.026), ('ASHR', 0.014)]",2,0
DOX,Amdocs Ltd,3,"[('ITEQ', 0.059), ('ISRA', 0.037), ('AUSF', 0.02)]",2,0
MGNX,Macrogenics Inc,3,"[('CNCR', 0.04), ('XBI', 0.008), ('BBC', 0.007)]",2,0
CLDX,Celldex Therapeutics Inc,3,"[('DWAS', 0.025), ('BBC', 0.006), ('IWC', 0.003)]",2,0
ALXN,Alexion Pharmaceuticals Inc,3,"[('MNA', 0.072), ('BBH', 0.05), ('IBBQ', 0.032)]",2,0
VNDA,Vanda Pharmaceuticals Inc,3,"[('BBP', 0.021), ('FDM', 0.008), ('SIXL', 0.006)]",2,0
HLT,Hilton Worldwide Holdings Inc,3,"[('CRUZ', 0.066), ('BEDZ', 0.046), ('OOTO', 0.032)]",2,0
MAR,Marriott International Inc Class A,3,"[('CRUZ', 0.082), ('OOTO', 0.045), ('BEDZ', 0.04)]",2,0
DKNG,DraftKings Inc Ordinary Shares - Class A,3,"[('BJK', 0.07), ('BETZ', 0.047), ('GSEW', 0.002)]",2,0
FLTR.L,Flutter Entertainment PLC,3,"[('EIRL', 0.151), ('BJK', 0.077), ('BETZ', 0.043)]",2,0
LULU,Lululemon Athletica Inc,3,"[('BFIT', 0.031), ('IWP', 0.01), ('IUSS', 0.003)]",2,0
TPIXX,State Street Instl Trs Pls MMkt Premier,3,"[('REIT', 1.013), ('RIGS', 0.136), ('BFOR', 0.007)]",2,0
EFX,Equifax Inc,3,"[('RGI', 0.014), ('BLES', 0.004), ('BFOR', 0.003)]",2,0
XPEL,XPEL Inc,3,"[('DWMC', 0.016), ('DWAS', 0.013), ('BFOR', 0.003)]",2,0
LMAT,LeMaitre Vascular Inc,3,"[('KSCD', 0.023), ('SMDV', 0.013), ('BFOR', 0.003)]",2,0
AVLR,Avalara Inc,3,"[('BFTR', 0.035), ('XSW', 0.006), ('VBK', 0.005)]",2,0
PCTY,Paylocity Holding Corp,3,"[('CLOU', 0.039), ('BFTR', 0.032), ('JSMD', 0.019)]",2,0
TXG,10x Genomics Inc Ordinary Shares - Class A,3,"[('BFTR', 0.027), ('BTEC', 0.023), ('SCHA', 0.003)]",2,0
WIT.BO,Wipro Ltd ADR,3,"[('IPKW', 0.058), ('BICK', 0.016), ('ROAM', 0.009)]",2,0
ARCC,Ares Capital Corp,3,"[('BIZD', 0.158), ('PEX', 0.098), ('HYIN', 0.03)]",2,0
EVO,Evolution AB,3,"[('BJK', 0.069), ('EWD', 0.044), ('PIZ', 0.021)]",2,0
INVP.L,Investec PLC,3,"[('FKU', 0.022), ('WWJD', 0.008), ('BLES', 0.004)]",2,0
ALNY,Alnylam Pharmaceuticals Inc,3,"[('GNOM', 0.044), ('BTEC', 0.03), ('BMED', 0.019)]",2,0
NTRA,Natera Inc,3,"[('PTH', 0.036), ('BMED', 0.018), ('HTEC', 0.016)]",2,0
IEI,iShares 3-7 Year Treasury Bond ,3,"[('QMN', 0.038), ('BNDC', 0.028), ('CPI', 0.025)]",2,0
BRKS,Brooks Automation Inc,3,"[('BOTZ', 0.061), ('RFG', 0.021), ('JHSC', 0.005)]",2,0
GH,Guardant Health Inc,3,"[('LRNZ', 0.044), ('XHS', 0.019), ('BTEC', 0.016)]",2,0
AMCX,AMC Networks Inc A,3,"[('PSCU', 0.047), ('CALF', 0.021), ('IUSS', 0.003)]",3,0
SEM,Select Medical Holdings Corp,3,"[('PSCH', 0.03), ('CALF', 0.021), ('PLTL', 0.005)]",3,0
GPI,Group 1 Automotive Inc,3,"[('CALF', 0.02), ('XSVM', 0.015), ('RWJ', 0.013)]",3,0
BIG,Big Lots Inc,3,"[('CALF', 0.019), ('RZG', 0.018), ('EES', 0.006)]",3,0
BGB,Blackstone Strategic Credit Fund,3,"[('CEFS', 0.165), ('YYY', 0.041), ('HIPS', 0.037)]",3,0
GHY,"PGIM Global High Yield Fund, Inc.",3,"[('RDFI', 0.058), ('CEFS', 0.045), ('YYY', 0.042)]",3,0
CEZ,CEZ a.s,3,"[('NLR', 0.045), ('GVAL', 0.031), ('CEY', 0.018)]",3,0
BGNE,BeiGene Ltd ADR,3,"[('CHB', 0.082), ('CHIH', 0.067), ('KURE', 0.038)]",3,0
01548,Genscript Biotech Corp Class H,3,"[('CHB', 0.047), ('GNOM', 0.045), ('CHIH', 0.028)]",3,0
01177.HK,Sino Biopharmaceutical Ltd,3,"[('CHIH', 0.043), ('CHB', 0.041), ('KEJI', 0.029)]",3,0
00386,China Petroleum & Chemical Corp Class H,3,"[('CHIE', 0.085), ('ISEM', 0.051), ('FNDE', 0.016)]",3,0
06098,Country Garden Services Holdings Co Ltd,3,"[('CHII', 0.097), ('FPXI', 0.024), ('FLQE', 0.011)]",3,0
02382,Sunny Optical Technology (Group) Co Ltd,3,"[('CHIK', 0.113), ('KFVG', 0.053), ('RFEM', 0.017)]",4,0
GDS,GDS Holdings Ltd ADR,3,"[('IVES', 0.043), ('SRVR', 0.043), ('CHIK', 0.031)]",4,0
01772,Ganfeng Lithium Co Ltd,3,"[('REMX', 0.062), ('CHIM', 0.041), ('PBD', 0.012)]",4,0
01044,Hengan International Group Co Ltd,3,"[('CHIS', 0.035), ('EDIV', 0.026), ('RNEM', 0.017)]",4,0
00836,China Resources Power Holdings Co Ltd,3,"[('CHIU', 0.048), ('FCA', 0.047), ('FEM', 0.019)]",4,0
POW.TO,Power Corporation of Canada,3,"[('IPKW', 0.028), ('DMDV', 0.022), ('CID', 0.014)]",4,0
DBX,Dropbox Inc Class A,3,"[('CLOU', 0.043), ('VCLO', 0.041), ('FTLS', 0.021)]",4,0
NOVA,Sunnova Energy International Inc,3,"[('CNRG', 0.03), ('TAN', 0.026), ('USVM', 0.004)]",4,0
FM.TO,First Quantum Minerals Ltd,3,"[('COPX', 0.051), ('SCHC', 0.005), ('VSS', 0.004)]",4,0
KGH,KGHM Polska Miedz SA,3,"[('EPOL', 0.084), ('COPX', 0.047), ('OBOR', 0.022)]",4,0
GMEXICOB.M,Grupo Mexico SAB de CV,3,"[('COPX', 0.046), ('EWW', 0.039), ('DEM', 0.012)]",4,0
HFC,HollyFrontier Corp,3,"[('CRAK', 0.044), ('RFV', 0.022), ('GUSH', 0.013)]",4,0
CRVL,CorVel Corp,3,"[('CSA', 0.005), ('CSF', 0.004), ('TPSC', 0.004)]",4,0
JYNT,The Joint Corp,3,"[('PTH', 0.034), ('CSA', 0.004), ('CSF', 0.004)]",4,0
TWNK,Hostess Brands Inc Class A,3,"[('TPSC', 0.005), ('CSA', 0.004), ('CSF', 0.004)]",4,0
EXLS,ExlService Holdings Inc,3,"[('PSCT', 0.028), ('CSA', 0.004), ('TPSC', 0.004)]",4,0
AIRC,Apartment Income REIT Corp,3,"[('CSD', 0.043), ('ISCV', 0.004), ('ISCB', 0.002)]",3,0
COKE,Coca-Cola Consolidated Inc,3,"[('ISMD', 0.006), ('SIXL', 0.006), ('CSF', 0.004)]",3,0
IDT,IDT Corp Class B,3,"[('ROSC', 0.016), ('OMFS', 0.005), ('CSML', 0.003)]",3,0
SK3.IR,Smurfit Kappa Group PLC,3,"[('CUT', 0.048), ('EIRL', 0.046), ('WOOD', 0.046)]",3,0
JPMPK,JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int,3,"[('FPFD', 0.031), ('PGF', 0.02), ('CVY', 0.011)]",3,0
DSL,DoubleLine Income Solutions,3,"[('YYY', 0.044), ('PCEF', 0.019), ('CVY', 0.011)]",3,0
BACPL,Bank of America Corp 7 1/4 % Non-Cum Perp Conv Pfd Shs Series -L-,3,"[('PFFD', 0.023), ('PFF', 0.015), ('CWB', 0.014)]",3,0
DHRPA,Danaher Corp PRF CONVERT 15/04/2022 USD - Ser A,3,"[('PFXF', 0.031), ('PFF', 0.013), ('CWB', 0.011)]",3,0
DHRPB,Danaher Corp 5% PRF PERPETUAL USD 1000 - Ser B,3,"[('PFFD', 0.013), ('PFF', 0.011), ('CWB', 0.01)]",3,0
SLGN,Silgan Holdings Inc,3,"[('CWS', 0.041), ('XMLV', 0.014), ('ISMD', 0.007)]",3,0
WCN.TO,Waste Connections Inc,3,"[('EVX', 0.098), ('CZA', 0.018), ('TPIF', 0.005)]",3,0
FXR,First Trust Industrials AlphaDE,3,"[('FV', 0.204), ('FVC', 0.204), ('DALI', 0.131)]",3,0
FTXR,First Trust Nasdaq Transportati,3,"[('FV', 0.203), ('FVC', 0.203), ('DALI', 0.131)]",3,0
QTEC,First Trust NASDAQ-100-Technolo,3,"[('FV', 0.197), ('FVC', 0.197), ('DALI', 0.127)]",3,0
FXL,First Trust Technology AlphaDEX,3,"[('FV', 0.192), ('FVC', 0.192), ('DALI', 0.123)]",3,0
PFF,iShares Preferred and Income Se,3,"[('WBII', 0.1), ('DALT', 0.048), ('QED', 0.024)]",3,0
FITB,Fifth Third Bancorp,3,"[('NIFE', 0.044), ('IAT', 0.043), ('DBLV', 0.028)]",3,0
STWD,Starwood Property Trust Inc,3,"[('REM', 0.096), ('MORT', 0.077), ('DDIV', 0.051)]",3,0
FXPO.L,Ferrexpo PLC,3,"[('DFE', 0.024), ('DDLS', 0.014), ('DLS', 0.014)]",3,0
JTSXX,JPMorgan 100% US Tr Sec MM Inst,3,"[('YLDE', 0.032), ('DEED', 0.027), ('FIXD', 0.021)]",2,0
532898.BO,Power Grid Corp Of India Ltd,3,"[('EDIV', 0.033), ('EPI', 0.018), ('DEM', 0.013)]",2,0
CMC,Commercial Metals Co,3,"[('XME', 0.046), ('RFV', 0.021), ('DES', 0.011)]",3,0
SJI,South Jersey Industries Inc,3,"[('PSCU', 0.086), ('SDY', 0.022), ('DES', 0.011)]",3,0
TOL,Toll Brothers Inc,3,"[('ITB', 0.031), ('SYLD', 0.015), ('DFAT', 0.006)]",3,0
EPR,Europris ASA,3,"[('NETL', 0.042), ('ROOF', 0.029), ('DFE', 0.016)]",3,0
USHY,iShares Broad USD High Yield Co,3,"[('WBIT', 0.397), ('WBII', 0.205), ('DFHY', 0.188)]",3,0
FIGXX,FidelityÂ® Inv MM Fds Government I,3,"[('LCR', 0.066), ('SMCP', 0.013), ('DFHY', 0.001)]",3,0
2768,Sojitz Corp,3,"[('DMDV', 0.022), ('DFJ', 0.008), ('DXJS', 0.007)]",3,0
CB,Chubb Ltd,3,"[('IAK', 0.111), ('KBWP', 0.086), ('DFNL', 0.046)]",3,0
MTN.JO,MTN Group Ltd,3,"[('EZA', 0.043), ('FEM', 0.013), ('DGT', 0.011)]",3,0
HWM,Howmet Aerospace Inc,3,"[('ITA', 0.035), ('DGT', 0.01), ('VBR', 0.004)]",3,0
DNBH,DNB ASA,3,"[('ENOR', 0.112), ('NORW', 0.112), ('DINT', 0.055)]",3,0
FERG,Ferguson PLC,3,"[('PIO', 0.075), ('EBLU', 0.073), ('DINT', 0.052)]",3,0
CCOI,Cogent Communications Holdings Inc,3,"[('PSCU', 0.096), ('XTL', 0.029), ('DIV', 0.023)]",3,0
ETRN,Equitrans Midstream Corp,3,"[('MLPX', 0.05), ('FXN', 0.043), ('DIV', 0.022)]",3,0
NYCB,New York Community Bancorp Inc,3,"[('FTXO', 0.078), ('KBWR', 0.022), ('DIVA', 0.011)]",3,0
ETR,Entergy Corp,3,"[('NLR', 0.058), ('FXU', 0.033), ('DIVA', 0.011)]",3,0
RIO.AX,Rio Tinto Ltd,3,"[('DNL', 0.039), ('EWA', 0.03), ('FIVA', 0.014)]",3,0
AM,Antero Midstream Corp,3,"[('MLPX', 0.046), ('DON', 0.016), ('SDIV', 0.011)]",3,0
BEN,Franklin Resources Inc,3,"[('NOBL', 0.017), ('DON', 0.013), ('YPS', 0.006)]",3,0
PNW,Pinnacle West Capital Corp,3,"[('NLR', 0.044), ('FXU', 0.042), ('DON', 0.009)]",3,0
1925,Daiwa House Industry Co Ltd,3,"[('DRW', 0.025), ('WPS', 0.021), ('VNQI', 0.017)]",6,0
DSY.PA,Dassault Systemes SE,3,"[('PRNT', 0.046), ('FPXE', 0.028), ('DTEC', 0.011)]",6,0
LNC,Lincoln National Corp,3,"[('LYFE', 0.035), ('RPV', 0.019), ('DVLU', 0.017)]",6,0
PFG,Principal Financial Group Inc,3,"[('WBIF', 0.04), ('DVLU', 0.017), ('SPVM', 0.016)]",6,0
SPK.NZ,Spark New Zealand Ltd,3,"[('ENZL', 0.092), ('DVYA', 0.027), ('EFAS', 0.022)]",6,0
SGMS,Scientific Games Corp Ordinary Shares,3,"[('DWAS', 0.011), ('VTWG', 0.005), ('VTWO', 0.003)]",6,0
VALMT,Valmet Corp,3,"[('DWCR', 0.018), ('EUSC', 0.018), ('ISVL', 0.008)]",6,0
KRNT,Kornit Digital Ltd,3,"[('EIS', 0.029), ('IZRL', 0.021), ('DWMC', 0.012)]",6,0
BF.B,Brown-Forman Corp Class B,3,"[('UTRN', 0.041), ('VSL', 0.04), ('DWSH', 0.012)]",6,0
BMW.DE,Bayerische Motoren Werke AG,3,"[('DXGE', 0.043), ('FGM', 0.036), ('MOTI', 0.021)]",6,0
FALABELLA,Falabella SA,3,"[('ECH', 0.042), ('EPU', 0.031), ('EDOG', 0.021)]",6,0
00354,Chinasoft International Ltd,3,"[('ECNS', 0.036), ('EWX', 0.005), ('EEMS', 0.004)]",6,0
JBSS3.SA,JBS SA,3,"[('FBZ', 0.037), ('FLN', 0.035), ('ECOW', 0.02)]",6,0
BRDT3.SA,Petrobras Distribuidora SA,3,"[('FBZ', 0.028), ('SDEM', 0.023), ('EDOG', 0.021)]",6,0
540222.BO,Laurus Labs Ltd,3,"[('SMIN', 0.015), ('EEMS', 0.003), ('EWX', 0.003)]",6,0
AAWW,Atlas Air Worldwide Holdings Inc,3,"[('XSVM', 0.015), ('EES', 0.007), ('FYT', 0.007)]",6,0
00012.HK,Henderson Land Development Co Ltd,3,"[('EFAS', 0.022), ('FID', 0.018), ('IDHD', 0.015)]",6,0
HPG,Hoa Phat Group JSC,3,"[('VNM', 0.053), ('FM', 0.03), ('EMFM', 0.018)]",6,0
VIC,Vingroup JSC,3,"[('VNM', 0.075), ('FM', 0.025), ('EMFM', 0.016)]",6,0
NBK,National Bank of Kuwait SAK,3,"[('KWT', 0.225), ('FM', 0.043), ('EMFM', 0.015)]",6,0
005490.KS,POSCO,3,"[('EWY', 0.025), ('EMGF', 0.021), ('MFEM', 0.013)]",6,0
WBC.AX,Westpac Banking Corp,3,"[('EWA', 0.055), ('EPP', 0.034), ('IPAC', 0.009)]",6,0
COMM,CommScope Holding Co Inc,3,"[('IGN', 0.045), ('EQAL', 0.005), ('FNDA', 0.003)]",6,0
XLP,SPDR Select Sector Fund - Consu,3,"[('EQL', 0.09), ('SSUS', 0.058), ('XLSR', 0.027)]",6,0
XLRE,Real Estate Select Sector SPDR ,3,"[('EQL', 0.089), ('SSUS', 0.036), ('EUCG', 0.032)]",6,0
RJF,Raymond James Financial Inc,3,"[('PFI', 0.051), ('IAI', 0.044), ('EQRR', 0.03)]",6,0
LI,Li Auto Inc ADR,3,"[('KGRN', 0.091), ('SMOG', 0.032), ('ERTH', 0.031)]",6,0
BNP.PA,BNP Paribas Act. Cat.A,3,"[('EUFN', 0.04), ('EWQ', 0.036), ('IVLU', 0.012)]",6,0
ZURN,Zurich Insurance Group AG,3,"[('EWL', 0.038), ('EUFN', 0.035), ('VWID', 0.03)]",6,0
DECK,Deckers Outdoor Corp,3,"[('XMHQ', 0.026), ('SMLF', 0.011), ('EWMC', 0.003)]",6,0
QDEL,Quidel Corp,3,"[('XHE', 0.013), ('EWMC', 0.003), ('USLB', 0.003)]",6,0
WKL,Wolters Kluwer NV,3,"[('EWN', 0.036), ('FICS', 0.023), ('PQIN', 0.003)]",6,0
AKZA,Akzo Nobel NV,3,"[('IPKW', 0.052), ('EWN', 0.035), ('LCTD', 0.011)]",6,0
SYKE,Sykes Enterprises Inc,3,"[('XSW', 0.007), ('USVM', 0.004), ('EWSC', 0.002)]",6,0
RMV.L,Rightmove PLC,3,"[('EWUS', 0.014), ('IEUS', 0.004), ('SCZ', 0.003)]",6,0
IMI.L,IMI PLC,3,"[('FKU', 0.022), ('EWUS', 0.012), ('WWJD', 0.008)]",6,0
AMXL.MX,America Movil SAB de CV Class L,3,"[('EWW', 0.163), ('ILF', 0.044), ('ROAM', 0.013)]",6,0
DQ,Daqo New Energy Corp ADR,3,"[('TAN', 0.035), ('PBW', 0.02), ('EWX', 0.003)]",6,0
EMBR3.SA,Embraer SA,3,"[('FBZ', 0.042), ('EWZS', 0.033), ('FEMS', 0.014)]",6,0
IMP.JO,Impala Platinum Holdings Ltd,3,"[('EZA', 0.05), ('OBOR', 0.043), ('EYLD', 0.015)]",6,0
GFI.JO,Gold Fields Ltd,3,"[('RING', 0.037), ('EZA', 0.031), ('GDX', 0.027)]",6,0
ALLY,Ally Financial Inc,3,"[('FTA', 0.01), ('OMFL', 0.007), ('FAB', 0.005)]",6,0
EMLC,VanEck J. P. Morgan EM Local Cu,3,"[('FAIL', 0.137), ('MCRO', 0.044), ('TRTY', 0.035)]",6,0
CI,Cigna Corp,3,"[('IHF', 0.042), ('SPVU', 0.038), ('FBCV', 0.024)]",6,0
BRKM5.SA,Braskem SA Participating Preferred,3,"[('FLN', 0.056), ('FBZ', 0.038), ('FEM', 0.019)]",6,0
IDA,Idacorp Inc,3,"[('FDIV', 0.012), ('SMMV', 0.011), ('SMLV', 0.006)]",6,0
